"idp","XCOORD","YCOORD","xl93","yl93","dc","dep"
447563,-2.095133,48.602123,324586,6845663,0,"35"
447587,5.225456,46.12967,871806,6561295,0,"1"
447598,2.512084,47.605821,663341,6722940,0,"45"
447620,6.531255,47.277958,966858,6692373,8,"25"
447622,2.979828,44.4915,698396,6376938,0,"12"
447647,5.572616,48.928681,888468,6872926,8,"55"
447649,4.196293,47.842971,789480,6749853,0,"89"
447860,9.129072,41.866187,1209496,6104827,0,"2A"
447861,4.586093,46.324216,822021,6581704,0,"71"
447896,2.245472,47.965662,643692,6763077,0,"45"
447905,0.740125,49.033798,534771,6883910,0,"27"
447922,1.901247,50.731573,622287,7071084,0,"62"
447988,2.536512,47.030079,664801,6658975,0,"18"
448068,5.817665,46.887461,914505,6646859,0,"39"
448094,-0.374991,44.747831,432937,6411119,9,"33"
448111,5.463462,45.763185,891444,6521162,0,"38"
448115,-0.251048,45.344808,445468,6476954,9,"17"
448118,1.557234,45.606043,587547,6501752,0,"87"
448150,-0.31263,44.497383,436702,6383115,0,"33"
448151,5.728822,46.728038,908356,6628926,0,"39"
448162,4.702385,49.59627,823127,6945445,0,"8"
448178,2.402117,44.691219,652628,6399302,0,"15"
448180,3.223508,45.605257,717422,6500662,0,"63"
448186,5.852472,47.82282,913401,6750791,0,"70"
448208,-0.445626,48.202538,444090,6794716,0,"53"
448242,1.837089,45.841563,609743,6527544,0,"23"
448335,2.154074,43.432394,631477,6259621,0,"81"
448338,-1.15872,48.399491,392325,6819126,8,"35"
448380,5.448736,48.230262,881803,6795032,8,"52"
448389,6.077321,47.977888,929543,6768640,8,"70"
448435,-0.385084,47.034006,443020,6664817,0,"79"
448461,6.180408,47.920527,937485,6762576,0,"70"
448645,-0.82545,43.332177,389701,6255632,4,"64"
448656,2.59093,47.407789,669151,6700907,0,"18"
448675,4.757015,45.492607,837223,6489654,8,"69"
448699,5.697217,48.745311,898289,6852853,0,"55"
448755,6.147996,47.47136,937055,6712615,0,"70"
448759,0.148973,48.143147,487992,6786359,0,"72"
448768,4.925476,49.088339,840637,6889326,0,"51"
448777,4.740998,49.829098,825348,6971412,0,"8"
448806,2.709106,49.151713,678777,6894699,0,"60"
448829,-1.082452,48.059728,396011,6781121,0,"35"
448848,6.471524,47.874561,959434,6758389,0,"70"
448850,4.662682,49.938419,819454,6983457,0,"8"
448922,1.685975,47.730057,601506,6737449,0,"41"
448965,4.431698,46.363177,810066,6585803,0,"71"
448983,1.939806,45.877966,617769,6531474,0,"23"
448992,4.676212,47.816344,825435,6747548,8,"21"
448993,4.831276,48.838588,834402,6861396,0,"51"
449001,0.860561,42.901229,525116,6202570,0,"9"
449111,6.467333,47.478431,961053,6714407,0,"25"
449159,2.067278,46.148247,628010,6561362,0,"23"
449203,5.89476,48.451616,914002,6820739,0,"54"
449205,5.525143,49.487464,883004,6934937,0,"54"
449228,4.195782,50.108079,785627,7001737,8,"59"
449329,-0.160324,44.46496,448657,6379020,0,"33"
449381,6.989657,47.981177,997526,6772050,0,"68"
449393,5.697792,47.071128,904686,6666928,8,"39"
449435,-0.911236,48.766443,412639,6858934,0,"50"
449535,2.246399,47.426026,643189,6703124,0,"18"
449590,4.922564,47.937111,843540,6761383,0,"52"
449599,1.557961,47.369461,591180,6697563,9,"41"
449633,1.284887,45.099996,565102,6445990,0,"24"
449708,2.427564,44.83511,654760,6415269,0,"15"
449753,5.056321,47.934081,853533,6761298,8,"52"
449804,5.829906,46.670963,916298,6622863,0,"39"
449924,7.460348,47.853349,1033394,6759747,0,"68"
449933,2.458634,47.497953,659243,6710983,0,"18"
449955,0.532392,46.368147,510333,6588321,0,"86"
449968,5.079555,45.287116,863009,6467453,0,"38"
449995,5.579502,46.858432,896486,6643017,0,"39"
450027,1.691458,47.28033,601089,6687488,0,"41"
450067,4.323257,44.817287,804607,6414002,0,"7"
450068,4.160158,49.120433,784691,6891803,0,"51"
450161,2.62285,43.468112,669468,6263297,6,"81"
450176,2.325516,49.385883,651014,6920918,8,"60"
450223,2.50416,45.086874,660989,6443190,0,"15"
450256,2.326681,43.630272,645646,6281479,0,"81"
450274,3.025401,46.164473,701960,6562739,0,"3"
450282,3.451836,46.754923,734489,6628410,9,"58"
450289,5.032041,49.032042,848580,6883262,8,"55"
450338,4.641612,48.248856,821847,6795546,0,"10"
450347,-0.977495,48.09875,404038,6785053,0,"53"
450366,-3.0835,47.659632,243833,6746386,9,"56"
450400,5.790318,48.508704,906060,6826803,0,"54"
450458,1.350783,42.817054,564986,6192250,0,"9"
450500,0.592451,46.117108,514098,6560313,0,"86"
450562,4.981474,48.043769,847640,6773340,0,"52"
450664,0.746509,43.492719,517672,6268561,9,"32"
450667,2.744156,46.651672,680434,6616876,8,"3"
450699,2.692963,46.813783,676589,6634894,0,"18"
450740,4.700302,48.355632,825947,6807503,0,"10"
450774,-0.720869,45.53097,409684,6499229,0,"17"
450818,2.566138,47.803592,667523,6744889,8,"45"
450827,-0.909894,49.180213,415015,6904887,0,"14"
451031,6.114368,48.120735,931679,6784610,0,"88"
451074,2.429942,46.274492,656102,6575115,0,"23"
451090,5.600358,46.335583,899986,6585034,0,"39"
451181,5.370831,46.882161,880517,6645153,6,"71"
451208,0.2944,49.242727,502990,6908159,0,"14"
451209,1.537595,45.192069,585165,6455814,0,"19"
451248,3.718311,48.982548,752577,6876085,0,"51"
451313,4.302414,44.943626,802728,6428005,0,"7"
451337,5.447121,49.111881,878646,6892998,8,"55"
451366,4.983897,47.557792,849177,6719365,0,"21"
451379,-0.20538,48.243966,462110,6798565,0,"53"
451440,2.699011,47.71332,677431,6734813,0,"45"
451444,4.876587,45.309936,847042,6469588,0,"38"
451456,2.854189,44.492162,688406,6377022,0,"12"
451498,-0.573061,44.670781,416887,6403259,0,"33"
451549,4.887827,47.217949,842857,6681447,0,"21"
451556,0.861247,48.621853,542384,6837875,0,"28"
451560,5.913032,47.136677,920741,6674784,0,"25"
451569,4.825497,46.445236,840125,6595538,0,"71"
451572,-0.023703,43.6045,455857,6283058,0,"65"
451598,3.50646,48.067774,737723,6774276,8,"89"
451631,1.970019,45.212329,619148,6457528,0,"19"
451634,1.470942,47.836584,585619,6749573,9,"41"
451651,1.099119,43.173799,545342,6232369,0,"31"
451669,4.196452,47.087192,790764,6665903,0,"71"
451728,4.610463,47.529711,821165,6715607,9,"21"
451735,3.559244,44.558539,744415,6384542,0,"48"
451740,3.013321,47.280154,701007,6686649,0,"58"
451767,4.560399,45.694692,821426,6511769,0,"69"
451793,-2.571961,48.186948,286255,6802003,0,"22"
451949,5.792916,47.320427,910921,6694853,9,"70"
451972,0.755687,47.631178,531478,6728039,0,"37"
452081,2.406941,48.559096,656237,6828928,0,"75"
452212,-1.380601,43.152511,343606,6238029,0,"64"
452281,3.131344,44.544474,710434,6382831,9,"48"
452284,6.379055,47.715704,953283,6740455,8,"70"
452311,0.556614,46.422524,512381,6594299,0,"86"
452503,7.062702,49.094946,996601,6895978,0,"57"
452560,5.85917,47.120327,916727,6672820,0,"25"
452614,-3.336264,48.026268,228185,6788483,9,"56"
452623,3.372304,48.06903,727730,6774360,0,"89"
452756,3.987357,44.570937,778397,6386252,0,"7"
452832,5.788002,46.834334,912456,6640882,8,"39"
452862,5.943265,47.585962,921171,6724743,8,"70"
452864,0.55947,49.516514,523226,6937975,0,"76"
452917,1.290661,46.143728,568065,6561863,0,"87"
452921,2.649843,48.414863,674090,6812788,0,"77"
452923,2.555732,45.284691,665170,6465135,0,"15"
452960,7.703028,48.923791,1044430,6879572,8,"67"
452974,0.901603,45.185674,535215,6456230,0,"24"
453038,-1.373271,43.800547,348189,6309915,0,"40"
453070,-0.26915,47.900678,455801,6760643,9,"72"
453093,-3.139083,48.197909,244319,6806340,0,"22"
453104,2.073792,44.798848,626755,6411507,0,"46"
453204,3.255402,49.058906,718667,6884368,0,"2"
453234,5.894955,47.65948,917243,6732771,0,"70"
453256,2.403712,46.040594,653886,6549156,0,"23"
453307,2.45884,47.587898,659327,6720975,0,"18"
453376,-3.40865,47.950597,222125,6780537,0,"29"
453426,3.907352,44.410195,772250,6368321,0,"48"
453499,5.108576,46.888803,860534,6645324,0,"71"
453522,2.193662,47.318028,639091,6691167,0,"18"
453526,3.442302,45.00953,734847,6434575,0,"43"
453529,1.620342,46.668143,594526,6619595,0,"36"
453579,1.02535,46.410913,548333,6592003,0,"86"
453612,4.912487,47.181397,844821,6677433,0,"21"
453619,1.723496,49.09681,606774,6889307,0,"75"
453655,1.504875,45.677645,583617,6509778,0,"87"
453687,2.352032,46.022616,649873,6547191,0,"23"
453697,3.597849,44.03649,747920,6326569,0,"30"
453700,7.393177,48.270776,1025799,6805781,0,"67"
453846,0.36277,43.162788,485410,6232867,0,"65"
453847,6.382603,48.111793,951664,6784438,8,"88"
453870,6.926952,47.569241,995129,6726103,8,"90"
453884,4.851091,47.56074,839185,6719450,0,"21"
453898,5.439814,45.799853,889481,6525175,0,"1"
453905,4.023298,49.12244,774698,6891888,0,"51"
453917,-1.115461,45.285347,377502,6473516,7,"33"
453920,2.459462,47.857718,659579,6750952,8,"45"
453962,0.471791,46.619156,506569,6616330,0,"86"
453987,6.709023,49.126402,970636,6898202,9,"57"
454135,7.014227,48.862791,994377,6870013,0,"57"
454261,3.066265,49.221956,704828,6902475,0,"2"
454349,3.04056,49.347892,702948,6916483,0,"60"
454363,6.894025,49.04749,984557,6890086,8,"57"
454391,4.631585,47.403312,823044,6701601,9,"21"
454395,1.489651,46.667244,584534,6619678,0,"36"
454417,6.003824,47.692112,925271,6736699,0,"70"
454437,2.816021,45.913639,685739,6534900,8,"63"
454440,-3.727029,48.150957,200335,6804696,0,"29"
454455,0.207636,49.349066,497093,6920201,0,"14"
454477,0.389596,46.725774,500674,6628369,9,"86"
454487,-0.166796,47.434985,461368,6708634,0,"49"
454546,0.321237,43.647442,483859,6286822,0,"32"
454581,4.797304,49.270835,830815,6909399,0,"8"
454731,4.513825,47.765505,813393,6741655,8,"21"
454776,-0.866908,48.047826,411983,6778992,0,"53"
454795,-0.211486,45.039709,447186,6442971,0,"33"
454805,1.060041,47.149114,553011,6673899,0,"37"
454811,0.648375,46.819879,520739,6638195,0,"86"
454863,5.090193,46.529154,860192,6605358,8,"71"
454898,7.29527,47.806418,1021351,6753856,8,"68"
454920,-0.042276,48.804994,476611,6860406,0,"61"
454931,5.682641,46.405223,906049,6592975,0,"39"
454960,2.805141,47.658974,685374,6728750,0,"45"
455005,4.96994,48.349915,845932,6807332,0,"52"
455025,2.770634,43.431675,681420,6259201,0,"34"
455026,2.796563,46.669471,684447,6618841,0,"3"
455033,-0.855833,46.535679,404608,6611176,0,"85"
455075,0.871052,47.308817,539173,6692001,0,"37"
455076,4.481072,46.956251,812626,6651728,0,"71"
455136,5.721834,47.034403,906650,6662914,0,"39"
455217,1.876356,47.299203,615094,6689369,0,"41"
455259,6.799102,48.582967,980110,6838157,8,"54"
455305,1.309974,47.871256,573662,6753670,0,"41"
455323,0.02962,47.187085,475126,6680541,0,"49"
455369,5.809729,47.986137,909559,6768812,0,"88"
455379,0.219421,48.396284,494219,6814289,8,"72"
455425,-1.11953,43.305144,365711,6253831,0,"64"
455489,5.154782,48.273666,859853,6799218,0,"52"
455508,6.73226,47.468677,981036,6714234,0,"25"
455531,4.038205,44.588153,782409,6388216,0,"7"
455538,0.892248,45.545453,535547,6496191,0,"24"
455545,1.403174,47.134421,578973,6671685,0,"36"
455552,1.922614,44.744422,614718,6405614,9,"46"
455562,5.60665,49.467294,888983,6932886,8,"54"
455574,0.700271,49.428659,533137,6927898,8,"76"
455591,2.22474,45.122928,639045,6447371,0,"15"
455645,1.074562,47.653068,555476,6729838,0,"41"
455684,4.990528,48.223505,847811,6793325,0,"52"
455772,7.679518,48.960881,1042466,6883587,0,"67"
455775,5.409653,45.260491,888967,6465233,0,"38"
455809,-0.18555,43.906623,444150,6317119,0,"32"
455822,1.520061,42.926274,579070,6204119,0,"9"
455828,6.887723,47.732958,991288,6744124,0,"90"
455835,3.803059,48.118401,759757,6780085,0,"10"
455867,-1.422598,43.043119,339512,6226076,0,"64"
455897,-0.496571,44.65477,422865,6401211,0,"33"
455905,2.875933,49.38467,690989,6920581,0,"60"
456067,1.330495,46.791915,572661,6633766,0,"36"
456085,6.272638,48.079521,943636,6780510,8,"88"
456086,2.76856,46.435662,682230,6592881,0,"3"
456154,5.011019,48.09708,849690,6779318,0,"52"
456208,2.792728,49.313149,684925,6912637,8,"60"
456211,3.514494,48.427381,738061,6814246,0,"10"
456264,-0.202828,48.747717,464570,6854509,0,"61"
456287,5.01528,47.125051,852763,6671370,0,"21"
456328,3.828545,49.017178,760605,6880015,0,"51"
456436,0.483364,47.807081,511659,6748189,9,"72"
456448,1.409403,46.77459,578640,6631718,0,"36"
456455,5.668427,48.296238,897860,6802889,0,"88"
456469,1.932711,50.33695,623918,7027091,0,"62"
456491,3.960287,47.990414,771629,6765994,0,"10"
456531,0.998784,47.490296,549331,6711902,0,"37"
456592,7.32699,47.859133,1023401,6759834,0,"68"
456619,2.75458,48.000917,681697,6766754,9,"45"
456687,5.178677,45.230624,870950,6461391,0,"26"
456689,2.932214,49.492203,695087,6932540,0,"60"
456714,1.446731,49.274781,586953,6909461,0,"27"
456768,5.090565,48.077251,855668,6777269,8,"52"
456779,4.040935,44.678063,782494,6398205,0,"7"
456790,5.09339,47.105201,858741,6669320,0,"21"
456807,6.259243,47.899891,943463,6760525,0,"70"
456811,-0.042313,47.617588,471525,6728536,8,"49"
456823,6.564547,48.03333,965585,6776323,8,"88"
456931,0.092871,43.786824,466011,6302953,0,"32"
456991,-2.856685,47.796185,261933,6760230,0,"56"
457035,4.115979,44.658883,788471,6396156,0,"7"
457042,-0.161575,45.058844,451198,6444936,0,"33"
457046,3.264344,48.033965,719702,6770431,0,"89"
457047,1.174351,47.959928,563753,6763746,9,"41"
457057,5.095825,49.713735,851230,6959197,0,"8"
457122,4.466987,47.928308,809549,6759675,0,"21"
457200,2.220004,47.372026,641140,6697145,0,"18"
457250,6.206598,47.181224,942774,6680590,9,"25"
457292,5.23477,47.281764,868904,6689218,0,"21"
457348,3.857285,48.135693,763771,6782049,8,"10"
457384,2.226701,44.133634,638123,6337484,0,"81"
457385,1.053589,47.418945,553261,6703875,0,"37"
457389,3.204939,49.310878,714906,6912384,0,"2"
457394,0.636238,45.541845,515566,6496356,0,"24"
457479,1.101746,46.483753,554394,6599946,0,"86"
457511,4.541714,47.153088,816810,6673675,0,"21"
457531,3.1497,49.293295,710892,6910419,8,"2"
457573,1.110316,47.257623,557108,6685856,0,"37"
457590,4.091579,46.296948,784022,6578031,0,"71"
457595,5.575139,48.532789,890088,6828939,0,"55"
457603,2.099595,44.672993,628636,6397505,0,"46"
457641,-0.23846,48.369195,460227,6812572,9,"53"
457724,2.572543,49.241911,668868,6904777,0,"60"
457744,5.288602,47.298403,872918,6691182,0,"21"
457778,3.749535,49.125985,754711,6892058,8,"51"
457818,4.017043,46.406063,778129,6590071,0,"71"
457824,-3.062419,47.714713,245880,6752366,0,"56"
457940,0.567944,42.878814,501127,6200771,0,"65"
457977,5.465958,43.998845,897757,6325293,0,"84"
458002,3.005332,48.754996,700392,6850543,7,"77"
458022,0.98272,42.902847,535104,6202487,0,"9"
458288,-0.668174,47.387051,423365,6704950,0,"49"
458333,2.733469,48.75621,680406,6850711,0,"77"
458500,5.603268,48.981804,890518,6878904,0,"55"
458523,1.322044,47.241691,573078,6683725,0,"41"
458524,6.610262,48.265801,967808,6802286,8,"88"
458567,7.515434,47.868944,1037408,6761711,0,"68"
458583,7.862445,48.88047,1056387,6875471,0,"67"
458595,4.271565,46.977967,796657,6653862,0,"71"
458604,3.85197,46.08443,765834,6554205,0,"42"
458607,6.23275,47.540587,943119,6720557,0,"70"
458619,2.64351,47.335702,673080,6692880,0,"18"
458639,1.189771,46.016774,559956,6547942,0,"87"
458668,7.554368,48.534046,1036053,6835673,0,"67"
458676,1.529401,49.257394,592933,6907412,0,"27"
458682,2.605056,44.942756,668847,6427139,0,"15"
458888,7.647784,48.385715,1043908,6819615,0,"67"
458957,5.192074,45.986474,869671,6545327,0,"1"
458999,0.703021,47.61246,527464,6726074,0,"37"
459019,-1.199922,43.410469,359816,6265866,0,"64"
459024,4.894321,48.459526,840039,6819375,0,"52"
459225,1.976457,44.223012,618229,6347641,0,"12"
459249,5.138389,48.975638,856524,6877197,0,"55"
459279,0.178644,49.384496,495128,6924215,0,"14"
459299,5.453663,46.951958,886581,6653094,0,"39"
459310,5.488745,49.344577,880868,6918964,8,"55"
459313,0.570377,45.198891,509257,6458443,0,"24"
459324,4.575513,47.962269,817577,6763604,0,"21"
459401,1.821908,47.46089,611248,6707388,0,"41"
459412,2.167949,47.084104,636875,6665205,0,"18"
459429,6.338372,47.176714,952766,6680503,0,"25"
459462,-0.635549,42.995931,403373,6217561,0,"64"
459493,6.146214,47.075156,938674,6668634,8,"25"
459519,-0.058693,48.570848,474398,6834440,0,"61"
459613,2.906444,44.689769,692587,6398966,8,"12"
459664,5.90705,49.422806,910935,6928700,0,"54"
459680,1.622,48.521004,598245,6825417,0,"28"
459705,0.272699,48.415219,498233,6816255,9,"72"
459732,4.602531,48.591382,818174,6833552,0,"51"
459785,6.20235,48.585954,936124,6836538,0,"54"
459840,1.898675,47.803001,617561,6745309,0,"45"
459872,4.438643,46.543048,810236,6605785,0,"71"
459936,-0.743449,45.476329,407636,6493251,0,"17"
459938,3.054978,44.473052,704373,6374890,0,"12"
460093,3.809241,50.256978,757779,7017966,0,"59"
460095,6.747139,47.648285,981209,6734218,9,"70"
460118,3.795587,47.84866,759503,6750107,0,"89"
460182,4.403089,43.55661,813406,6274068,9,"13"
460209,5.666351,47.414178,901015,6704931,9,"70"
460210,6.020855,47.1693,928769,6678712,0,"25"
460254,4.833755,46.625079,840295,6615520,0,"71"
460257,3.374081,48.158947,727815,6784353,0,"89"
460261,2.896586,43.70073,691662,6289083,0,"81"
460278,1.617649,44.904759,590892,6423796,0,"46"
460439,1.208926,46.340895,562254,6583893,0,"87"
460641,2.622539,48.360987,672041,6806809,8,"77"
460645,2.515096,48.505045,664181,6822865,0,"75"
460676,3.168583,47.063225,712795,6662567,0,"58"
460708,0.944434,43.477473,533638,6266430,9,"32"
460726,1.104898,42.904325,545093,6202404,0,"9"
460728,5.925334,48.108667,917673,6782732,0,"88"
460805,-2.641873,47.78754,277904,6758102,0,"56"
460812,3.116959,47.135557,708865,6670594,0,"58"
460816,0.150506,47.459404,485365,6710434,0,"49"
460862,3.131633,48.124868,709794,6780508,0,"89"
460877,-0.718999,44.108868,402393,6341439,0,"40"
460941,0.182115,47.33402,487248,6696429,0,"37"
460973,-0.958739,48.657178,408543,6846975,8,"50"
461031,5.280238,49.547623,865067,6941088,8,"8"
461032,-1.114383,43.629151,368004,6289774,0,"40"
461067,3.635505,46.770982,748494,6630290,9,"58"
461159,5.11076,47.950796,857547,6763262,8,"52"
461164,-0.278044,48.080434,455966,6780628,8,"53"
461202,1.693443,49.312291,604976,6913308,0,"27"
461242,5.640112,47.84703,897430,6752927,8,"52"
461525,0.06303,43.912116,464128,6316955,0,"40"
461535,0.496245,45.899601,505906,6536402,0,"16"
461552,2.143737,46.490292,634323,6599278,0,"36"
461582,5.475898,44.178518,897928,6345271,0,"26"
461700,6.805924,48.97881,978492,6882143,8,"57"
461727,2.925299,46.488936,694270,6598774,0,"3"
461728,1.992909,45.626232,621531,6503467,0,"19"
461737,2.627529,49.259759,672882,6906742,0,"60"
461750,2.686554,45.824141,675664,6524993,0,"63"
461763,4.395271,47.461749,805110,6707750,0,"21"
461882,2.276424,44.331492,642303,6359427,0,"12"
461898,3.593185,47.203321,744904,6678283,0,"58"
461905,3.489224,46.052723,737826,6550446,0,"3"
461906,2.614431,46.831996,670611,6636943,0,"18"
461917,5.657043,48.11657,897688,6782904,0,"52"
461932,0.960525,45.888237,541856,6534105,0,"87"
461940,1.999513,48.738419,626426,6849166,0,"75"
461989,1.253861,42.780183,556962,6188321,0,"9"
462009,7.601135,48.459892,1039980,6827644,0,"67"
462087,5.684273,46.008951,907670,6548998,9,"1"
462099,0.553051,45.738526,509754,6518385,0,"16"
462109,2.326696,43.540393,645562,6271490,0,"81"
462141,3.238155,48.070143,717738,6774445,0,"89"
462221,1.095457,45.619871,551598,6504050,8,"87"
462264,0.405919,47.733855,505598,6740245,0,"72"
462277,4.561639,48.268379,815869,6797595,0,"10"
462279,4.265117,46.798094,796487,6633879,0,"71"
462315,2.451852,44.349438,656305,6361308,0,"12"
462438,1.332111,45.298354,569281,6467935,9,"19"
462493,5.24451,48.433431,866003,6817154,0,"52"
462550,0.933378,48.964321,548695,6875799,0,"27"
462586,1.202377,49.146913,568848,6895619,0,"27"
462606,1.795923,47.406805,609199,6701410,9,"41"
462613,4.24603,46.258457,795977,6573933,0,"71"
462628,1.919286,48.576366,620280,6831229,0,"75"
462644,1.139559,47.131977,558990,6671851,9,"37"
462654,-0.501421,45.248699,425405,6467129,0,"33"
462682,3.699375,48.263538,751899,6796141,0,"10"
462710,1.11123,49.523379,563201,6937643,0,"76"
462727,7.478155,48.861662,1028371,6871717,0,"67"
