SimaPro 7.3;Inventaire;Date:;04/03/2014;Heure:;16:50;;;
Projet;_Forest resources database;;;;;;;
;;;;;;;;
;;;;;;;;
Calculation: ;Analyser;;;;;;;
Results: ;Inventaire;;;;;;;
Product: ;1 ha _Oak forest manual clearance by brush-cutter, in forest/FR U (of project _Forest resources database);;;;;;;
Méthode: ;;;;;;;;
Indicateur: ;Inventaire;;;;;;;
Unité: ;?;;;;;;;
Compartiment: ;Tous les compartiments;;;;;;;
Per sub-compartment: ;Oui;;;;;;;
Default units: ;Non;;;;;;;
Exclure les processus d'infrastructure: ;Non;;;;;;;
Exclure les émissions à long terme: ;Oui;;;;;;;
Sorted on item: ;Substance;;;;;;;
Sort order: ;Croissant;;;;;;;
;;;;;;;;
N°;Substance;Compartiment;Sous-compartiment;Unité;Total;_Oak forest manual clearance by brush-cutter, in forest/FR U;_Power sawing, without catalytic converter/hr/RER_Brush-cutter/hr/FR U;Operation, passenger car, diesel, fleet average/RER S
1096;Transformation, to dump site, residual material landfill;Brut;land;m2;8.85477E-05;x;8.62879E-05;2.25971E-06
1097;Transformation, to dump site, sanitary landfill;Brut;land;m2;5.162E-07;x;3.88363E-07;1.27837E-07
1098;Transformation, to dump site, slag compartment;Brut;land;m2;7.68889E-08;x;5.32857E-08;2.36032E-08
1099;Transformation, to forest;Brut;land;m2;0.000124199;x;0.000115513;8.68614E-06
1100;Transformation, to forest, intensive;Brut;land;m2;2.26167E-05;x;2.06177E-05;1.99893E-06
1101;Transformation, to forest, intensive, clear-cutting;Brut;land;m2;1.25431E-05;x;8.91407E-06;3.62899E-06
1102;Transformation, to forest, intensive, normal;Brut;land;m2;0.000805677;x;0.000702915;0.000102763
1103;Transformation, to forest, intensive, short-cycle;Brut;land;m2;1.25431E-05;x;8.91407E-06;3.62899E-06
1104;Transformation, to heterogeneous, agricultural;Brut;land;m2;0.001131109;x;0.000782633;0.000348476
1105;Transformation, to industrial area;Brut;land;m2;0.000117922;x;9.99824E-05;1.79391E-05
1106;Transformation, to industrial area, benthos;Brut;land;m2;2.47036E-06;x;1.73098E-06;7.39383E-07
1107;Transformation, to industrial area, built up;Brut;land;m2;0.000177022;x;0.000149837;2.71848E-05
1108;Transformation, to industrial area, vegetation;Brut;land;m2;8.99894E-05;x;7.15996E-05;1.83898E-05
1109;Transformation, to mineral extraction site;Brut;land;m2;0.023180169;x;0.016212427;0.006967742
1110;Transformation, to pasture and meadow;Brut;land;m2;3.17613E-06;x;2.65969E-06;5.16435E-07
1111;Transformation, to permanent crop, fruit, intensive;Brut;land;m2;7.10093E-06;x;5.04188E-06;2.05905E-06
1112;Transformation, to sea and ocean;Brut;land;m2;1.3201E-08;x;1.15309E-08;1.6701E-09
1113;Transformation, to shrub land, sclerophyllous;Brut;land;m2;0.000111086;x;0.00010555;5.53667E-06
1114;Transformation, to traffic area, rail embankment;Brut;land;m2;3.79666E-06;x;1.64805E-06;2.14861E-06
1115;Transformation, to traffic area, rail network;Brut;land;m2;4.17316E-06;x;1.81151E-06;2.36166E-06
1116;Transformation, to traffic area, road embankment;Brut;land;m2;9.60453E-06;x;7.6297E-06;1.97483E-06
1117;Transformation, to traffic area, road network;Brut;land;m2;0.000423649;x;0.00027898;0.000144669
1118;Transformation, to unknown;Brut;land;m2;1.60456E-05;x;1.15938E-05;4.45182E-06
1119;Transformation, to urban, discontinuously built;Brut;land;m2;3.93855E-08;x;2.70915E-08;1.2294E-08
1120;Transformation, to water bodies, artificial;Brut;land;m2;7.33261E-05;x;5.24657E-05;2.08604E-05
1121;Transformation, to water courses, artificial;Brut;land;m2;0.00016246;x;8.57493E-05;7.67112E-05
1122;Tributyltin compounds;Eau;ocean;kg;1.21895E-06;x;8.36291E-07;3.82664E-07
1123;Triethylene glycol;Eau;ocean;kg;2.43812E-07;x;2.12593E-07;3.12192E-08
1124;Trimethylamine;Air;high. pop.;kg;4.53803E-14;x;2.10253E-14;2.4355E-14
1125;Trimethylamine;Eau;river;kg;1.08911E-13;x;5.04606E-14;5.84508E-14
1126;Tungsten;Air;low. pop.;kg;2.54215E-11;x;1.9018E-11;6.40346E-12
1127;Tungsten;Eau;groundwater;kg;1.81077E-07;x;1.422E-07;3.88776E-08
1128;Tungsten;Eau;river;kg;8.44411E-08;x;7.1035E-08;1.34061E-08
1129;Ulexite;Brut;in ground;kg;6.44105E-07;x;5.01266E-07;1.42839E-07
1130;Uranium;Brut;in ground;kg;3.52746E-05;x;2.65352E-05;8.73946E-06
1131;Uranium;Air;high. pop.;kg;1.21778E-08;x;1.20759E-08;1.01933E-10
1132;Uranium;Air;low. pop.;kg;2.44625E-10;x;2.02778E-10;4.18468E-11
1133;Uranium-234;Air;low. pop.;Bq;0.10207056;x;0.07627113;0.02579943
1134;Uranium-234;Eau;river;Bq;0.188303671;x;0.140870867;0.047432803
1135;Uranium-235;Air;low. pop.;Bq;0.004801824;x;0.003592273;0.00120955
1136;Uranium-235;Eau;river;Bq;0.31070312;x;0.232438158;0.078264962
1137;Uranium-238;Air;;Bq;8.94538E-11;x;6.64139E-11;2.30399E-11
1138;Uranium-238;Air;high. pop.;Bq;0.048133328;x;0.047730174;0.000403154
1139;Uranium-238;Air;low. pop.;Bq;0.156607423;x;0.11804882;0.038558603
1140;Uranium-238;Eau;groundwater;Bq;0.000280295;x;0.000201859;7.84356E-05
1141;Uranium-238;Eau;ocean;Bq;0.331232778;x;0.238431795;0.092800983
1142;Uranium-238;Eau;river;Bq;0.542759367;x;0.407794776;0.13496459
1143;Uranium alpha;Air;low. pop.;Bq;0.462533615;x;0.346017904;0.116515711
1144;Uranium alpha;Eau;river;Bq;9.04041479;x;6.763194069;2.277220721
1145;Urea;Eau;river;kg;1.17267E-12;x;9.30415E-13;2.42256E-13
1146;Vanadium;Air;;kg;1.24715E-08;x;1.02508E-08;2.22067E-09
1147;Vanadium;Air;high. pop.;kg;2.80325E-05;x;2.11396E-05;6.8929E-06
1148;Vanadium;Air;low. pop.;kg;9.17701E-08;x;7.07469E-08;2.10232E-08
1149;Vanadium;Sol;agricultural;kg;3.89015E-09;x;3.24536E-09;6.44785E-10
1150;Vanadium, ion;Eau;;kg;8.13129E-12;x;6.78978E-12;1.3415E-12
1151;Vanadium, ion;Eau;groundwater;kg;7.70862E-08;x;5.90656E-08;1.80206E-08
1152;Vanadium, ion;Eau;ocean;kg;2.38148E-07;x;1.74962E-07;6.31857E-08
1153;Vanadium, ion;Eau;river;kg;5.12745E-07;x;3.58406E-07;1.54339E-07
1154;Vermiculite;Brut;in ground;kg;6.6656E-07;x;6.26532E-07;4.00276E-08
1155;VOC, volatile organic compounds, unspecified origin;Eau;ocean;kg;0.00013436;x;9.81631E-05;3.61973E-05
1156;VOC, volatile organic compounds, unspecified origin;Eau;river;kg;0.00030578;x;0.000194297;0.000111483
1157;Volume occupied, final repository for low-active radioactive waste;Brut;in ground;m3;7.13087E-08;x;5.33294E-08;1.79793E-08
1158;Volume occupied, final repository for radioactive waste;Brut;in ground;m3;1.79241E-08;x;1.34864E-08;4.43777E-09
1159;Volume occupied, reservoir;Brut;in water;m3y;0.055370626;x;0.043481473;0.011889153
1160;Volume occupied, underground deposit;Brut;in ground;m3;5.10351E-07;x;4.51021E-07;5.93298E-08
1161;Water;Air;;kg;0.000328246;x;0.000289608;3.86378E-05
1162;Water;Air;high. pop.;kg;2.31617E-08;x;1.74085E-08;5.75317E-09
1163;Water;Air;low. pop.;kg;1.86805E-07;x;1.8011E-07;6.69447E-09
1164;Water;Air;stratosphere + troposphere;kg;1.13527E-06;x;1.09458E-06;4.06846E-08
1165;Water, cooling, unspecified natural origin/m3;Brut;in water;m3;0.164995141;x;0.117380526;0.047614615
1166;Water, lake;Brut;in water;m3;0.000700801;x;0.000659763;4.10382E-05
1167;Water, river;Brut;in water;m3;0.03291353;x;0.024160463;0.008753067
1168;Water, salt, ocean;Brut;in water;m3;0.00800719;x;0.005972683;0.002034508
1169;Water, salt, sole;Brut;in water;m3;0.015358404;x;0.01038903;0.004969374
1170;Water, turbine use, unspecified natural origin;Brut;in water;m3;52.65179189;x;47.74588481;4.905907082
1171;Water, unspecified natural origin/m3;Brut;in water;m3;0.059061625;x;0.038449967;0.020611658
1172;Water, well, in ground;Brut;in water;m3;0.006218313;x;0.005003855;0.001214458
1173;Wood, hard, standing;Brut;biotic;m3;5.41716E-05;x;4.93141E-05;4.8575E-06
1174;Wood, primary forest, standing;Brut;biotic;m3;1.29874E-07;x;9.22983E-08;3.75759E-08
1175;Wood, soft, standing;Brut;biotic;m3;7.56202E-05;x;6.34745E-05;1.21457E-05
1176;Wood, unspecified, standing/m3;Brut;biotic;m3;1.3251E-09;x;1.10571E-09;2.1939E-10
1177;Xenon-131m;Air;low. pop.;Bq;2.50830777;x;1.522140471;0.986167298
1178;Xenon-133;Air;low. pop.;Bq;82.10112172;x;48.2607027;33.84041902
1179;Xenon-133m;Air;low. pop.;Bq;0.294044751;x;0.211024797;0.083019954
1180;Xenon-135;Air;low. pop.;Bq;33.48636986;x;19.80029118;13.68607869
1181;Xenon-135m;Air;low. pop.;Bq;20.03215044;x;11.65475333;8.377397115
1182;Xenon-137;Air;low. pop.;Bq;0.44104171;x;0.221250202;0.219791508
1183;Xenon-138;Air;low. pop.;Bq;3.702434958;x;1.966634171;1.735800787
1184;Xylene;Air;;kg;5.29381E-05;x;1.98143E-07;5.27399E-05
1185;Xylene;Air;high. pop.;kg;0.000719393;x;0.000678125;4.12679E-05
1186;Xylene;Air;low. pop.;kg;1.49255E-05;x;1.12976E-05;3.62787E-06
1187;Xylene;Eau;;kg;2.39597E-10;x;2.00069E-10;3.95279E-11
1188;Xylene;Eau;ocean;kg;4.53514E-05;x;3.31366E-05;1.22149E-05
1189;Xylene;Eau;river;kg;8.2627E-05;x;5.24407E-05;3.01863E-05
1190;Zinc;Brut;in ground;kg;0.001207932;x;0.001031976;0.000175956
1191;Zinc;Air;;kg;2.79484E-05;x;4.29614E-06;2.36523E-05
1192;Zinc;Air;high. pop.;kg;1.85264E-06;x;1.40837E-06;4.44268E-07
1193;Zinc;Air;low. pop.;kg;2.80813E-05;x;2.7375E-05;7.06222E-07
1194;Zinc;Air;stratosphere + troposphere;kg;9.15563E-13;x;8.82753E-13;3.28109E-14
1195;Zinc;Sol;;kg;3.17209E-05;x;4.40343E-07;3.12806E-05
1196;Zinc;Sol;agricultural;kg;3.57777E-07;x;2.87862E-07;6.9915E-08
1197;Zinc;Sol;industrial;kg;8.36978E-06;x;5.8388E-06;2.53098E-06
1198;Zinc-65;Air;low. pop.;Bq;3.14815E-06;x;1.47291E-06;1.67523E-06
1199;Zinc-65;Eau;river;Bq;0.007766944;x;0.003633904;0.00413304
1200;Zinc, ion;Eau;;kg;3.2368E-05;x;9.79253E-07;3.13887E-05
1201;Zinc, ion;Eau;groundwater;kg;6.63866E-07;x;5.41818E-07;1.22048E-07
1202;Zinc, ion;Eau;lake;kg;5.53432E-14;x;4.56916E-14;9.65164E-15
1203;Zinc, ion;Eau;ocean;kg;0.000230208;x;0.000168436;6.17725E-05
1204;Zinc, ion;Eau;river;kg;6.72256E-05;x;4.39983E-05;2.32273E-05
1205;Zirconium;Brut;in ground;kg;4.06731E-08;x;3.36156E-08;7.05742E-09
1206;Zirconium;Air;low. pop.;kg;5.92787E-09;x;4.91381E-09;1.01406E-09
1207;Zirconium-95;Air;low. pop.;Bq;3.07725E-06;x;1.43972E-06;1.63753E-06
1208;Zirconium-95;Eau;river;Bq;8.99431E-05;x;4.20809E-05;4.78622E-05
