"idp","XCOORD","YCOORD","xl93","yl93","dc","dep"
11609,0.300332,48.413897,500231,6816238,NA,"72"
11635,5.471928,47.255764,886872,6687066,NA,"21"
11671,7.339302,47.982957,1023523,6773823,NA,"68"
11696,5.823806,48.595908,908144,6836779,NA,"54"
11700,1.241363,49.918004,573562,6981534,NA,"76"
11750,4.741259,47.471283,831106,6709527,NA,"21"
11760,5.066288,48.633776,852201,6839258,NA,"55"
11773,6.177398,46.766079,942378,6634629,NA,"39"
11816,-1.003833,43.019216,373440,6221802,NA,"64"
11820,-0.054833,44.951399,459092,6432882,NA,"33"
11828,5.754375,49.191642,900717,6902803,8,"55"
11846,2.297905,50.264023,649837,7018877,NA,"62"
11860,3.382931,45.871998,729664,6530532,NA,"63"
11993,4.932302,49.212257,840757,6903317,NA,"51"
12016,5.817805,48.5061,908058,6826786,NA,"54"
12055,-1.46991,48.226035,368195,6801336,NA,"35"
12076,-0.653822,42.885734,401276,6205591,NA,"64"
12091,5.111895,48.4708,856045,6821236,NA,"52"
12113,5.167637,48.001622,861595,6769223,NA,"52"
12125,4.15326,48.129694,785755,6781863,NA,"10"
12208,4.828781,48.207252,835803,6791429,NA,"10"
12298,5.592994,47.072343,896692,6666997,NA,"39"
12316,2.148246,45.354901,633268,6473395,NA,"19"
12323,2.79522,49.526938,685127,6936622,NA,"60"
12346,3.212382,46.48529,716251,6598589,8,"3"
12347,2.982856,46.900677,698654,6644700,NA,"18"
12371,3.684053,48.693501,750307,6844124,NA,"51"
12381,4.92475,49.60789,839134,6947307,NA,"8"
12384,5.892029,46.811334,920432,6638815,8,"39"
12388,4.098943,48.112529,781741,6779898,NA,"10"
12394,-0.177188,43.167657,441477,6235227,NA,"64"
12439,-1.881144,47.977857,336006,6775616,NA,"35"
12543,1.143095,44.628987,552681,6394143,NA,"24"
12570,1.848188,47.549158,613330,6717364,NA,"41"
12627,-0.043294,47.057798,469015,6666602,NA,"86"
12664,4.673025,48.336382,823931,6805521,NA,"10"
12685,0.354813,46.975355,498907,6656362,NA,"37"
12691,5.72041,48.25696,901822,6798858,NA,"88"
12708,0.559127,43.182381,501409,6234732,NA,"31"
12716,7.819865,48.988737,1052494,6887497,8,"67"
12751,5.910016,49.456885,910969,6932697,NA,"54"
12758,3.17107,47.187351,712913,6676555,NA,"58"
12792,2.968653,47.926219,697618,6758626,NA,"45"
12795,2.749089,47.225621,680973,6680822,NA,"18"
12838,2.062234,47.26201,629049,6685255,NA,"18"
12861,2.276236,44.995224,642923,6433351,NA,"15"
12881,1.955504,47.405633,621190,6701309,NA,"41"
12885,4.061886,45.341714,783122,6472130,NA,"42"
12922,6.464907,48.125134,957677,6786385,NA,"88"
13010,-0.389265,45.051668,433216,6445084,NA,"33"
13026,2.786538,48.538487,684201,6826694,NA,"77"
13034,2.475467,43.538493,657548,6271389,NA,"81"
13056,5.988791,47.852842,923427,6754702,NA,"70"
13078,3.361206,46.088145,727869,6554527,NA,"3"
13086,5.137262,45.914025,865606,6537369,NA,"1"
13105,5.666768,45.287294,908981,6469057,NA,"38"
13112,-3.123415,48.052618,244189,6790352,7,"56"
13155,1.835672,46.055684,609943,6551522,NA,"23"
13234,0.377237,47.803553,503666,6748256,NA,"72"
13269,2.168114,47.208241,636992,6679193,NA,"18"
13315,2.70418,48.376944,678054,6808757,NA,"77"
13365,-0.515235,44.040601,418310,6333316,NA,"40"
13375,3.548296,48.694967,740314,6844209,NA,"51"
13396,1.517533,43.140061,579269,6228091,NA,"9"
13410,5.504509,46.912746,890543,6649063,NA,"39"
13506,3.498657,44.035787,739929,6326637,NA,"30"
13524,5.336491,48.141397,873723,6785108,NA,"52"
13560,6.392742,48.235697,951785,6798428,NA,"88"
13609,0.361208,44.65371,490778,6398653,NA,"47"
13628,5.502213,46.426595,892079,6595093,NA,"39"
13655,5.395903,44.538946,890279,6385297,NA,"26"
13660,3.325418,46.970213,724700,6652474,NA,"58"
13675,-0.035889,43.314705,453595,6251110,NA,"64"
13686,5.609432,49.501388,889018,6936884,NA,"54"
13715,6.10753,48.767193,928302,6856593,NA,"54"
13744,2.602346,44.257449,668209,6351218,NA,"12"
13756,6.22404,45.593479,951250,6504661,NA,"73"
13765,7.255879,48.527024,1014051,6833865,8,"67"
13793,-0.351436,47.951005,449855,6766688,NA,"53"
13863,1.008498,49.250961,554957,6907728,NA,"76"
13899,4.770234,47.524671,833155,6715505,8,"21"
13902,1.873501,47.693176,615462,6733335,NA,"45"
13914,2.786208,45.354163,683219,6472976,NA,"15"
13946,2.758306,48.394745,682068,6810722,8,"77"
13995,2.220692,47.316255,641090,6691150,NA,"18"
14082,5.468683,47.651934,885251,6731047,NA,"70"
14100,5.474958,49.109358,880645,6892981,NA,"55"
14162,-1.357468,43.565317,347977,6283944,NA,"40"
14163,4.323385,45.517344,803273,6491941,8,"42"
14170,5.795691,47.354559,910955,6698850,NA,"70"
14197,-0.353815,49.048334,454857,6888568,NA,"14"
14198,6.128702,47.938413,933506,6764608,8,"70"
14233,-0.221464,43.058744,437383,6223274,NA,"64"
14257,-0.009815,43.279318,455560,6247098,8,"65"
14264,4.836359,47.235278,838877,6683480,NA,"21"
14302,7.298567,48.975541,1014485,6883830,NA,"57"
14303,0.760568,47.485505,531345,6712052,NA,"37"
14442,3.683002,46.552676,752287,6606277,NA,"3"
14449,0.275376,47.67584,495556,6734333,NA,"72"
14478,5.921999,47.656849,919241,6732754,8,"70"
14502,4.694319,48.210023,825810,6791514,NA,"10"
14534,7.641648,48.852685,1040363,6871613,NA,"67"
14569,2.698644,43.663807,675646,6285222,8,"81"
14588,4.608655,47.473956,821114,6709612,NA,"21"
14601,-1.314885,47.546732,375567,6725328,8,"44"
14604,1.277413,49.523158,575194,6937543,NA,"76"
14654,5.513209,45.723961,895406,6517131,NA,"38"
14656,1.393746,49.200697,582889,6901499,8,"27"
14665,1.516377,46.665642,586533,6619662,NA,"36"
14700,3.914325,49.12213,766703,6891956,NA,"51"
14731,1.943331,45.462318,617384,6485517,NA,"19"
14793,4.255438,47.984148,793613,6765807,NA,"10"
14800,5.585889,48.260754,891830,6798944,NA,"52"
14811,4.370876,48.198084,801811,6789721,NA,"10"
14816,2.623305,48.395158,672075,6810807,NA,"77"
14840,6.836428,47.751165,987308,6746157,NA,"90"
14892,2.106907,49.168245,634823,6897067,NA,"75"
14927,-0.773695,43.295905,393663,6251604,NA,"64"
14969,2.593781,42.370518,666446,6141458,NA,"66"
14970,5.486883,48.407416,883973,6815001,NA,"88"
14978,4.276603,47.102069,796776,6667851,NA,"71"
14985,-0.647661,43.71319,406027,6297454,NA,"40"
15019,2.810832,48.23271,685913,6792702,NA,"77"
15022,3.856401,49.01503,762604,6879998,NA,"51"
15044,0.419616,42.946327,489207,6208861,NA,"65"
15046,1.877894,50.263176,619853,7019129,NA,"80"
15059,4.72037,47.597689,829227,6723532,NA,"21"
15068,0.457937,47.786881,509644,6746207,8,"72"
15072,2.298588,49.366116,648998,6918936,NA,"60"
15074,-1.563345,49.482731,369339,6941240,NA,"50"
15083,-1.1588,43.553942,363943,6281816,NA,"40"
15093,5.134915,49.405469,854936,6925183,8,"55"
15112,4.375706,49.708238,799244,6957643,NA,"8"
15113,4.569621,45.908708,821630,6535746,8,"69"
15125,0.405475,49.224796,510969,6906094,NA,"27"
15132,0.938114,45.778178,539759,6522133,NA,"87"
15146,6.612304,47.291192,972870,6694319,NA,"25"
15152,6.399223,47.623132,955195,6730445,NA,"70"
15164,4.778037,49.431217,828970,6927405,NA,"8"
15169,0.731264,49.337434,535053,6917888,NA,"27"
15175,7.002011,49.023517,992535,6888018,8,"57"
15200,3.872416,49.553974,763113,6939960,NA,"2"
15229,2.66231,45.984353,673817,6542993,NA,"63"
15236,3.051116,48.08762,703765,6776562,NA,"89"
15289,-3.513876,48.17802,216339,6806566,NA,"56"
15295,2.179269,43.430623,633475,6259604,NA,"81"
15311,5.48781,47.525395,887129,6717041,8,"70"
15320,5.24192,49.349004,862880,6919119,8,"55"
15355,2.747649,43.591733,679574,6277198,8,"34"
15359,-3.450121,48.577843,224688,6850470,NA,"22"
15381,1.629847,45.982603,593891,6543663,NA,"23"
15400,7.523719,49.038009,1030544,6891686,NA,"57"
15411,5.137989,47.948348,859545,6763245,NA,"52"
15428,0.412317,43.89906,492081,6314725,NA,"32"
15458,6.115829,47.75876,933333,6744624,NA,"70"
15487,2.042538,46.038419,625912,6549390,NA,"23"
15489,5.442294,45.833991,889515,6529171,NA,"1"
15496,0.894244,45.489679,535497,6490196,NA,"24"
15533,0.80975,48.547477,538320,6829914,NA,"61"
15567,5.088233,48.021513,855617,6771273,NA,"52"
15600,1.631425,49.867017,601495,6975304,8,"76"
15622,4.044663,48.095348,777727,6777934,NA,"10"
15627,3.198327,47.241135,714962,6682534,NA,"58"
15638,2.588681,46.812264,668596,6634962,NA,"18"
15645,2.380496,48.629233,654306,6836940,NA,"75"
15652,4.40194,49.671856,801209,6953628,NA,"8"
15655,4.83836,49.537818,833070,6939363,NA,"8"
15664,2.034906,42.74753,620853,6183793,NA,"11"
15685,6.754564,48.690874,976217,6850183,NA,"57"
15693,4.769259,49.826743,827347,6971395,NA,"8"
15702,6.013794,48.212151,923772,6794672,NA,"88"
15705,1.231136,47.832759,567633,6749723,NA,"41"
15757,4.977234,47.412145,849040,6703378,NA,"21"
15787,2.12432,44.941061,630885,6427457,NA,"15"
15830,3.030149,44.453418,702358,6372909,NA,"12"
15837,5.446007,48.174547,881751,6789037,NA,"52"
15852,3.539293,47.130123,740839,6670324,NA,"58"
15855,3.695392,50.166745,749698,7008040,NA,"59"
15894,4.833047,48.297124,835888,6801422,NA,"10"
15928,3.006536,44.579471,700478,6386911,NA,"12"
15931,3.141363,45.208218,711057,6456755,NA,"15"
16001,-0.295757,43.074921,431406,6225321,NA,"64"
16002,3.07247,49.615384,705199,6946447,NA,"60"
16017,1.055487,47.363189,553211,6697880,NA,"37"
16044,5.661495,46.476078,904119,6600985,NA,"39"
16088,6.279703,47.807358,945376,6750516,NA,"70"
16090,5.069597,47.661999,855275,6731304,NA,"21"
16169,3.770276,46.893538,758604,6644193,8,"58"
16174,3.097271,47.565678,707273,6718572,NA,"58"
16185,-3.699468,48.150578,202334,6804680,NA,"29"
16198,4.88797,46.09998,845795,6557521,NA,"1"
16208,5.671174,48.330355,897894,6806886,NA,"88"
16243,6.368561,47.570172,953145,6724468,NA,"70"
16260,6.317239,44.041236,965751,6332700,NA,"4"
16361,4.270716,44.744435,800543,6406044,NA,"7"
16362,7.219179,47.55551,1017111,6725913,NA,"68"
16374,-0.402746,48.939321,450761,6876609,NA,"14"
16480,2.806808,47.783083,685492,6742739,NA,"45"
16506,3.433012,45.799542,733593,6522506,NA,"63"
16526,2.098449,45.066943,629004,6441460,NA,"19"
16531,6.27031,47.321368,946909,6696542,NA,"25"
16547,0.6914,48.006296,527830,6770040,NA,"72"
16561,5.214177,44.921862,874655,6427391,NA,"26"
16628,4.679254,45.456457,831195,6485709,NA,"42"
16640,0.773525,48.852674,536604,6863907,NA,"27"
16656,0.424702,47.2285,505134,6684289,NA,"37"
16658,4.880043,48.709865,838280,6847372,NA,"51"
16708,0.465564,46.059281,504057,6554402,NA,"86"
16714,0.795445,45.362389,527388,6476276,NA,"24"
16718,5.735937,47.248284,906856,6686894,NA,"25"
16732,6.225049,47.791185,941362,6748552,NA,"70"
16736,1.003568,43.080988,537268,6222447,NA,"31"
16739,2.690855,42.406151,674470,6145386,NA,"66"
16775,0.906426,43.043794,529244,6218518,NA,"31"
16781,5.09571,47.139351,858775,6673317,8,"21"
16784,3.364768,47.653568,727341,6728395,NA,"89"
16816,1.856301,46.64958,612493,6617446,NA,"36"
16831,5.831554,47.497543,913091,6714820,NA,"70"
16835,3.54742,47.489891,741178,6710291,8,"58"
16836,7.432351,47.834748,1031378,6757766,NA,"68"
16849,3.182436,47.906877,713589,6756492,NA,"89"
16867,-4.217345,48.411481,166617,6836946,NA,"29"
16886,0.123513,43.012502,465301,6217050,NA,"65"
17009,6.577287,47.850947,967410,6756321,NA,"70"
17020,2.136542,48.593109,636285,6833093,8,"75"
17024,-3.927651,48.48135,188649,6842765,NA,"29"
17040,5.745529,44.078634,919819,6335094,NA,"4"
17048,6.92973,49.134333,986642,6900062,8,"57"
17077,5.1037,47.80518,857410,6747274,NA,"52"
17098,8.082258,48.886277,1072393,6877330,8,"67"
17112,5.475126,46.859539,888493,6643086,NA,"39"
17117,-0.795339,43.241319,391616,6245627,NA,"64"
17128,2.173876,45.318956,635233,6469382,NA,"19"
17219,-0.070078,44.717103,456879,6406925,NA,"33"
17321,4.786796,47.88425,833497,6755473,8,"21"
17364,-0.682867,44.846028,409060,6423304,NA,"33"
17384,5.054032,47.878337,853482,6755302,NA,"52"
17398,0.940399,45.688221,539676,6512142,NA,"87"
17406,2.247654,47.01042,642803,6657161,NA,"18"
17418,1.878165,47.153475,614960,6673382,NA,"18"
17433,2.580176,44.923018,666832,6425158,NA,"15"
17445,5.661377,45.197418,908895,6459067,NA,"38"
17517,7.618126,48.889756,1038399,6875627,NA,"67"
17537,-0.336272,44.476999,434688,6381133,NA,"33"
17610,5.166909,48.487492,860059,6823201,NA,"52"
17646,1.954851,47.495582,621273,6711301,NA,"41"
17649,3.100103,45.910261,707719,6534714,NA,"63"
17659,1.124369,46.662152,556559,6619912,NA,"36"
17696,5.700494,47.105265,904720,6670925,8,"39"
17733,6.946119,47.476578,997041,6716094,8,"90"
17758,5.995669,48.33873,921893,6808679,NA,"88"
17785,2.452646,44.473524,656423,6375293,NA,"12"
17814,3.106371,48.195176,707863,6788519,NA,"89"
17836,3.548591,46.374231,742127,6586380,NA,"3"
17855,1.337522,49.272121,578959,6909527,NA,"27"
17907,3.538044,44.718868,742569,6402540,NA,"48"
17908,4.649221,47.797081,823419,6745566,NA,"21"
17912,3.925355,47.701241,769359,6734035,NA,"89"
17977,1.464386,46.647261,582519,6617697,NA,"36"
18029,4.454432,48.268565,807874,6797664,NA,"10"
18048,4.620084,46.501746,824190,6601669,NA,"71"
18069,4.626172,48.499195,820087,6823542,NA,"10"
18084,1.558565,45.550267,587497,6495758,NA,"87"
18093,4.554859,47.457004,817100,6707648,NA,"21"
18099,5.796522,46.958343,912576,6654870,NA,"39"
18102,5.520835,46.30002,893957,6581089,NA,"39"
18140,1.849007,47.459213,613246,6707372,NA,"41"
18170,2.909085,47.368869,693098,6696708,NA,"58"
18185,2.276344,44.905275,642840,6423361,NA,"15"
18186,4.604596,48.625523,818208,6837550,NA,"51"
18190,2.651708,48.628815,674292,6836771,NA,"77"
18192,2.275444,45.714902,643594,6513273,NA,"23"
18242,3.642017,48.100515,747749,6778188,8,"89"
18254,5.584508,46.496314,898142,6603035,NA,"39"
18310,4.754312,46.588985,834266,6611575,NA,"71"
18318,5.525519,48.154417,887730,6786987,NA,"52"
18374,2.131949,42.8735,628961,6197709,NA,"11"
18378,-1.363281,43.655099,348059,6293933,NA,"40"
18392,3.180992,47.816952,713504,6746500,NA,"89"
18438,3.039105,45.172932,703031,6452827,NA,"15"
18457,6.663816,49.234223,966742,6910228,NA,"57"
18464,2.656035,44.90483,672809,6423109,NA,"15"
18471,5.52837,47.758334,889351,6743004,NA,"52"
18507,-0.466068,48.596091,444452,6838685,NA,"61"
18527,2.852469,46.991304,688747,6654776,7,"18"
18552,4.618327,48.319468,819917,6803557,NA,"10"
18560,5.327772,48.933273,870480,6873080,NA,"55"
18568,0.030103,45.34918,467447,6476773,NA,"16"
18595,6.38911,47.839629,953404,6754444,8,"70"
18598,-0.584161,47.315388,429295,6696907,NA,"49"
18641,7.730633,48.920747,1046428,6879555,8,"67"
18648,4.704354,47.23806,828886,6683565,NA,"21"
18653,5.414437,47.635382,881237,6729083,NA,"70"
18718,6.019238,47.905902,925477,6760680,NA,"70"
18720,2.069875,45.732592,627626,6515405,NA,"19"
18735,-3.556044,47.833229,210038,6768643,NA,"29"
18770,5.82233,45.73279,919401,6518923,NA,"73"
18786,-0.776854,48.804221,422665,6862849,NA,"14"
18793,3.600847,48.622492,744243,6836180,NA,"51"
18806,-0.211416,47.270206,457223,6690681,NA,"49"
18819,0.288261,44.580404,484718,6390711,NA,"47"
18827,3.322886,48.265496,723919,6796378,8,"89"
18871,5.130018,49.315697,854850,6915190,NA,"55"
18900,-0.316594,45.125438,439276,6453027,NA,"33"
18930,1.228927,45.385538,561372,6477992,NA,"24"
18951,4.806865,44.877709,842637,6421670,NA,"7"
18987,2.058592,42.8913,622985,6199757,NA,"11"
18990,0.278157,43.482985,479714,6268875,NA,"32"
18995,5.697004,44.944252,912651,6431061,NA,"38"
18998,5.428476,47.418971,883030,6705085,NA,"21"
19033,5.531377,46.479809,894128,6601071,NA,"39"
19034,5.319851,46.899696,876538,6647185,NA,"71"
19057,2.517975,49.168326,664803,6896815,NA,"60"
19068,6.014603,48.608132,922152,6838657,NA,"54"
19128,1.850415,50.20922,617804,7013149,NA,"80"
19144,3.712687,47.721939,753389,6736169,8,"89"
19146,1.278798,42.778619,558960,6188304,NA,"9"
19165,-1.601312,46.744729,348869,6637612,NA,"85"
19166,2.070738,45.552662,627458,6495424,NA,"19"
19194,0.702542,47.646639,527498,6730071,3,"37"
19198,4.711462,47.993769,827604,6767515,NA,"21"
19201,-0.151094,43.132316,443442,6231216,NA,"64"
19228,4.3697,46.776485,804463,6631813,NA,"71"
19232,-3.50302,48.322819,218467,6822538,NA,"22"
19235,2.646893,47.819593,673535,6746837,NA,"45"
19252,6.310414,47.860344,947426,6756494,NA,"70"
19282,5.642499,49.158806,892688,6898874,NA,"55"
19297,3.858164,44.427071,768272,6370353,NA,"48"
19311,4.715512,48.083657,827689,6777508,NA,"52"
19321,1.417803,47.852368,581639,6751605,NA,"41"
19357,0.675576,45.954575,519943,6542280,NA,"16"
19393,7.184835,48.638041,1008159,6845909,8,"57"
19438,3.715032,46.786249,754506,6632238,NA,"58"
19456,3.447547,46.519226,734269,6602433,8,"3"
19464,4.953324,49.085937,842636,6889309,NA,"51"
19482,4.430109,46.307397,810015,6579808,NA,"71"
19585,1.806864,46.361458,608229,6585508,NA,"23"
19599,5.92169,46.46817,924102,6600813,NA,"39"
19658,-0.713512,47.726118,421679,6742937,NA,"49"
19695,2.977371,48.645486,698292,6838568,NA,"77"
19707,6.223177,48.493467,938037,6826528,NA,"54"
19756,2.931125,49.346683,694953,6916550,NA,"60"
19775,3.254991,49.003193,718616,6878372,8,"2"
19780,6.937945,48.611862,990137,6842067,NA,"54"
19884,2.404086,45.894831,653752,6533170,NA,"23"
19887,-3.77217,48.54361,200689,6848665,NA,"29"
19926,7.601378,48.187742,1041718,6797648,8,"67"
19952,-2.614507,47.786896,279903,6758085,NA,"56"
19989,2.678007,48.502888,676173,6822764,NA,"77"
19992,2.430403,46.218711,656052,6569121,NA,"23"
19997,4.144364,50.214791,781732,7013764,NA,"59"
20028,2.953054,44.292003,696213,6354978,NA,"12"
20119,3.04832,45.892609,703706,6532750,NA,"63"
20136,3.815284,47.576751,761247,6720114,NA,"89"
20140,1.920887,45.048426,615002,6439579,NA,"19"
20157,1.32195,47.275876,573111,6687722,NA,"41"
20164,4.811622,47.271804,836913,6687493,NA,"21"
20169,5.608297,48.620051,892173,6838915,NA,"55"
20277,1.669353,42.745861,590889,6184043,NA,"9"
20287,5.897882,47.297427,918897,6692786,8,"25"
20290,0.479133,48.704594,514486,6848100,NA,"61"
20312,5.631014,48.979245,892516,6878887,NA,"55"
20375,-0.836771,43.545892,389897,6279605,NA,"64"
20412,-1.238451,43.245478,355674,6247920,NA,"64"
20413,-1.24615,47.710943,381710,6743265,7,"44"
20443,2.151576,44.365517,632348,6363507,NA,"12"
20453,2.188656,49.330091,640970,6915005,NA,"60"
20475,2.543081,48.593105,666264,6832842,NA,"77"
20501,5.897814,47.693605,917277,6736768,NA,"70"
20516,3.533272,46.860268,740585,6640349,NA,"58"
20519,2.748294,43.681615,679658,6287187,NA,"81"
20550,2.27283,47.963878,645691,6763060,NA,"45"
20591,-0.085185,44.482835,454667,6380969,NA,"33"
20658,4.891095,47.828033,841440,6749410,8,"21"
20660,-0.087467,47.45287,467380,6710583,NA,"49"
20664,6.015424,49.004002,920532,6882644,NA,"54"
20675,6.000544,47.636392,925219,6730704,8,"70"
20683,5.476233,45.977113,891650,6545139,NA,"1"
20686,6.095308,47.093042,934695,6670667,8,"25"
20690,3.27621,45.657009,721469,6506623,8,"63"
20722,4.845361,47.990979,837596,6767430,NA,"52"
20742,5.572275,48.47709,890037,6822944,NA,"55"
20755,-3.114111,47.962913,244109,6780360,NA,"56"
20836,5.359247,49.471961,870995,6933041,NA,"55"
20844,1.484234,45.387788,581352,6477826,NA,"19"
20869,0.540296,45.35857,507408,6476442,NA,"24"
20885,5.438929,47.598725,883201,6725069,NA,"21"
20946,1.428144,48.805532,584521,6857511,8,"28"
20949,2.251658,44.491537,640456,6377425,NA,"12"
20971,5.308817,45.747567,879439,6519266,NA,"38"
20972,2.481353,45.876769,659730,6531122,NA,"23"
20973,1.095345,46.787804,554677,6633916,NA,"36"
21010,0.470613,47.427214,509313,6706239,NA,"37"
21019,0.661837,46.404327,520358,6592235,NA,"86"
21089,2.073754,44.922967,626873,6425493,NA,"46"
21113,6.749047,46.060588,989680,6558282,8,"74"
21139,2.174138,45.229,635149,6459392,NA,"19"
21143,-1.441978,43.346464,339790,6260037,NA,"64"
21156,1.135398,44.988717,553014,6434102,NA,"24"
21171,0.699765,46.872815,524786,6644157,NA,"86"
21176,5.332974,49.023071,870566,6883073,NA,"55"
21177,3.812206,44.589603,764428,6388368,NA,"48"
21185,5.667013,46.565964,904205,6610976,NA,"39"
21219,1.396473,44.541504,572577,6383987,NA,"46"
21256,5.632207,46.422897,902070,6595007,NA,"39"
21264,6.132064,48.730412,930266,6852578,NA,"54"
21273,4.799613,49.880036,829397,6977375,NA,"8"
21287,6.375533,48.362321,949907,6812434,NA,"88"
21291,4.035526,46.979899,778672,6654015,NA,"58"
21304,6.713937,48.854414,972375,6868205,NA,"57"
21346,0.592939,42.87742,503125,6200755,NA,"31"
21357,2.944378,48.142176,695822,6782625,NA,"45"
21360,7.260771,48.004306,1017545,6775873,NA,"68"
21391,4.856057,49.89684,833412,6979339,NA,"8"
21418,3.519261,45.024918,740858,6436522,NA,"43"
21475,6.214179,48.007646,939570,6772551,NA,"88"
21492,4.28753,48.12754,795747,6781778,NA,"10"
21527,6.042648,45.185352,938865,6458809,NA,"38"
21538,5.43054,45.168072,890879,6455225,NA,"38"
21564,5.391126,46.303582,883966,6581174,NA,"1"
21582,3.801245,48.997741,758589,6878033,4,"51"
21590,1.141358,47.076212,558940,6665856,NA,"37"
21630,1.387126,49.560002,583223,6941474,8,"76"
21637,5.128483,47.768592,859374,6743260,NA,"52"
21659,4.811033,45.543621,841270,6495614,NA,"69"
21714,0.463641,48.380634,512190,6812142,8,"61"
21716,3.206185,44.470153,716360,6374789,NA,"48"
21721,4.971445,45.68398,853395,6511496,NA,"69"
21749,5.420822,49.578265,875095,6944999,NA,"55"
21758,2.956002,44.561782,696465,6384947,NA,"12"
21767,5.517572,47.578593,889179,6723019,NA,"70"
21772,6.262363,47.934002,943498,6764522,NA,"70"
21780,4.72585,46.535576,832217,6605597,NA,"71"
21855,-0.058699,45.041308,459174,6442872,NA,"33"
